ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	19681	19681	19681	19681	19681	19681	19681
2	19682	19682	19682	19682	19682	19682	19682
3	19683	19683	19683	19683	19683	19683	19683
4	19684	19684	19684	19684	19684	19684	19684
5	19685	19685	19685	19685	19685	19685	19685
6	19686	19686	19686	19686	19686	19686	19686
7	19687	19687	19687	19687	19687	19687	19687
8	19688	19688	19688	19688	19688	19688	19688
9	19689	19689	19689	19689	19689	19689	19689
10	19690	19690	19690	19690	19690	19690	19690
11	19691	19691	19691	19691	19691	19691	19691
12	19692	19692	19692	19692	19692	19692	19692
13	19693	19693	19693	19693	19693	19693	19693
14	19694	19694	19694	19694	19694	19694	19694
15	19695	19695	19695	19695	19695	19695	19695
16	19696	19696	19696	19696	19696	19696	19696
17	19697	19697	19697	19697	19697	19697	19697
18	19698	19698	19698	19698	19698	19698	19698
19	19699	19699	19699	19699	19699	19699	19699
20	19700	19700	19700	19700	19700	19700	19700
