ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	10461	10461	10461	10461	10461	10461	10461
2	10462	10462	10462	10462	10462	10462	10462
3	10463	10463	10463	10463	10463	10463	10463
4	10464	10464	10464	10464	10464	10464	10464
5	10465	10465	10465	10465	10465	10465	10465
6	10466	10466	10466	10466	10466	10466	10466
7	10467	10467	10467	10467	10467	10467	10467
8	10468	10468	10468	10468	10468	10468	10468
9	10469	10469	10469	10469	10469	10469	10469
10	10470	10470	10470	10470	10470	10470	10470
11	10471	10471	10471	10471	10471	10471	10471
12	10472	10472	10472	10472	10472	10472	10472
13	10473	10473	10473	10473	10473	10473	10473
14	10474	10474	10474	10474	10474	10474	10474
15	10475	10475	10475	10475	10475	10475	10475
16	10476	10476	10476	10476	10476	10476	10476
17	10477	10477	10477	10477	10477	10477	10477
18	10478	10478	10478	10478	10478	10478	10478
19	10479	10479	10479	10479	10479	10479	10479
20	10480	10480	10480	10480	10480	10480	10480
