ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	15461	15461	15461	15461	15461	15461	15461
2	15462	15462	15462	15462	15462	15462	15462
3	15463	15463	15463	15463	15463	15463	15463
4	15464	15464	15464	15464	15464	15464	15464
5	15465	15465	15465	15465	15465	15465	15465
6	15466	15466	15466	15466	15466	15466	15466
7	15467	15467	15467	15467	15467	15467	15467
8	15468	15468	15468	15468	15468	15468	15468
9	15469	15469	15469	15469	15469	15469	15469
10	15470	15470	15470	15470	15470	15470	15470
11	15471	15471	15471	15471	15471	15471	15471
12	15472	15472	15472	15472	15472	15472	15472
13	15473	15473	15473	15473	15473	15473	15473
14	15474	15474	15474	15474	15474	15474	15474
15	15475	15475	15475	15475	15475	15475	15475
16	15476	15476	15476	15476	15476	15476	15476
17	15477	15477	15477	15477	15477	15477	15477
18	15478	15478	15478	15478	15478	15478	15478
19	15479	15479	15479	15479	15479	15479	15479
20	15480	15480	15480	15480	15480	15480	15480
