ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	5399	5339	5341	5357	5289	5362	5416
2	5400	5339	5342	5357	5289	5362	5416
3	5400	5339	5343	5357	5289	5362	5416
4	5401	5339	5341	5357	5289	5363	5417
5	5400	5339	5344	5357	5289	5362	5416
6	5400	5339	5344	5357	5289	5362	5416
7	5400	5339	5341	5357	5289	5362	5416
8	5400	5339	5342	5358	5289	5362	5416
9	5402	5339	5341	5357	5289	5362	5416
10	5400	5339	5342	5357	5289	5362	5416
11	5400	5339	5341	5357	5289	5362	5416
12	5400	5339	5342	5357	5289	5362	5416
13	5400	5339	5341	5357	5289	5362	5416
14	5400	5339	5345	5357	5289	5362	5418
15	5401	5339	5341	5357	5289	5363	5417
16	5400	5339	5341	5357	5289	5362	5416
17	5400	5339	5346	5357	5289	5362	5416
18	5400	5339	5341	5357	5289	5362	5416
19	5400	5339	5341	5357	5290	5362	5416
20	5400	5339	5342	5357	5289	5362	5416
