ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	10346	10278	10237	10306	10280	10321	10418
2	10347	10279	10238	10307	10280	10322	10419
3	10348	10279	10237	10308	10280	10321	10418
4	10347	10279	10238	10307	10280	10322	10419
5	10347	10280	10238	10306	10280	10323	10419
6	10348	10279	10237	10308	10281	10321	10418
7	10348	10279	10237	10308	10281	10321	10418
8	10349	10278	10237	10309	10280	10321	10418
9	10349	10278	10237	10309	10280	10321	10418
10	10348	10279	10237	10308	10280	10321	10418
11	10348	10279	10237	10308	10280	10321	10418
12	10350	10279	10237	10308	10281	10321	10418
13	10347	10280	10238	10306	10280	10322	10419
14	10347	10279	10238	10307	10280	10322	10419
15	10348	10279	10237	10308	10281	10321	10418
16	10347	10280	10238	10306	10280	10322	10419
17	10346	10281	10237	10309	10280	10324	10418
18	10349	10278	10237	10309	10280	10321	10418
19	10347	10279	10238	10307	10282	10322	10419
20	10351	10280	10238	10306	10280	10322	10419
