ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	10641	10564	10553	10646	10591	10628	10727
2	10641	10565	10554	10647	10592	10628	10727
3	10641	10566	10554	10648	10593	10629	10727
4	10641	10566	10554	10648	10593	10629	10727
5	10641	10566	10554	10648	10593	10629	10727
6	10641	10567	10554	10647	10592	10630	10727
7	10641	10568	10554	10649	10591	10628	10727
8	10642	10569	10554	10646	10592	10630	10727
9	10642	10569	10554	10646	10592	10630	10727
10	10641	10564	10553	10646	10591	10628	10727
11	10641	10568	10554	10649	10591	10628	10727
12	10641	10568	10554	10649	10591	10628	10727
13	10641	10568	10554	10649	10591	10628	10727
14	10641	10570	10554	10647	10592	10628	10727
15	10641	10566	10554	10648	10593	10629	10727
16	10642	10569	10554	10646	10592	10630	10727
17	10642	10571	10555	10646	10592	10630	10727
18	10641	10564	10553	10646	10591	10628	10727
19	10641	10568	10554	10649	10591	10628	10727
20	10641	10568	10554	10649	10591	10628	10727
