ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	9870	9765	9716	9792	9768	9798	9884
2	9870	9765	9716	9792	9768	9798	9884
3	9871	9765	9717	9792	9769	9799	9885
4	9870	9765	9716	9792	9769	9798	9884
5	9871	9765	9717	9793	9769	9799	9885
6	9871	9765	9717	9792	9769	9799	9885
7	9871	9766	9718	9794	9769	9799	9885
8	9871	9765	9717	9794	9769	9799	9885
9	9870	9765	9719	9792	9768	9800	9884
10	9870	9765	9719	9792	9768	9800	9884
11	9870	9765	9716	9792	9770	9798	9884
12	9870	9765	9719	9792	9771	9800	9884
13	9871	9765	9718	9792	9769	9799	9885
14	9870	9765	9716	9792	9768	9798	9884
15	9870	9765	9716	9792	9768	9798	9884
16	9871	9765	9720	9794	9769	9799	9885
17	9871	9765	9717	9794	9769	9799	9885
18	9871	9765	9717	9792	9769	9799	9885
19	9870	9765	9716	9792	9768	9798	9884
20	9870	9765	9719	9792	9768	9800	9884
