ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	16226	16382	16084	16115	16241	16213	16220
2	16226	16382	16084	16115	16241	16214	16220
3	16227	16383	16085	16116	16242	16215	16221
4	16226	16382	16084	16115	16241	16213	16220
5	16227	16383	16085	16116	16242	16215	16222
6	16226	16384	16084	16115	16241	16213	16220
7	16227	16385	16086	16116	16242	16215	16223
8	16226	16386	16084	16115	16241	16213	16220
9	16227	16383	16084	16115	16243	16216	16224
10	16226	16386	16084	16115	16241	16213	16220
11	16226	16386	16084	16115	16241	16213	16220
12	16228	16383	16084	16115	16244	16217	16225
13	16228	16383	16084	16115	16244	16217	16225
14	16226	16386	16084	16115	16241	16213	16220
15	16227	16382	16084	16115	16241	16213	16220
16	16227	16383	16085	16117	16242	16215	16221
17	16226	16382	16084	16115	16241	16213	16220
18	16228	16383	16084	16115	16244	16217	16225
19	16227	16383	16085	16116	16242	16215	16222
20	16227	16383	16085	16116	16242	16215	16221
