ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	24448	24713	24371	24269	24490	24479	24406
2	24449	24714	24371	24270	24491	24480	24406
3	24450	24713	24371	24271	24491	24479	24407
4	24448	24713	24371	24269	24492	24479	24406
5	24449	24713	24371	24270	24491	24480	24406
6	24449	24713	24371	24269	24492	24479	24406
7	24448	24713	24371	24269	24492	24479	24406
8	24450	24713	24371	24272	24491	24479	24406
9	24448	24713	24371	24273	24491	24479	24406
10	24450	24713	24371	24271	24491	24479	24407
11	24449	24713	24371	24270	24491	24480	24406
12	24448	24713	24372	24269	24492	24479	24406
13	24449	24713	24371	24270	24491	24480	24406
14	24448	24713	24371	24273	24491	24479	24406
15	24448	24713	24371	24269	24490	24479	24406
16	24449	24713	24371	24270	24491	24480	24406
17	24449	24713	24371	24270	24491	24480	24406
18	24448	24713	24371	24269	24490	24479	24406
19	24448	24713	24372	24269	24492	24479	24406
20	24450	24713	24371	24272	24491	24479	24406
