ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	19758	19977	19578	19606	19817	19699	19685
2	19758	19977	19578	19607	19817	19700	19686
3	19758	19977	19578	19606	19817	19701	19685
4	19758	19977	19578	19606	19817	19702	19686
5	19759	19977	19579	19606	19818	19700	19687
6	19758	19977	19578	19608	19817	19703	19688
7	19758	19977	19578	19606	19817	19701	19685
8	19758	19977	19578	19606	19817	19703	19685
9	19760	19977	19578	19607	19817	19704	19685
10	19759	19977	19579	19606	19818	19700	19687
11	19758	19977	19578	19606	19817	19705	19685
12	19758	19977	19578	19606	19817	19703	19685
13	19758	19977	19578	19606	19817	19701	19685
14	19761	19977	19578	19606	19817	19701	19685
15	19758	19977	19578	19608	19817	19703	19688
16	19758	19977	19578	19607	19817	19704	19685
17	19758	19977	19578	19606	19817	19699	19685
18	19758	19977	19578	19607	19817	19701	19685
19	19758	19977	19578	19607	19819	19706	19685
20	19759	19977	19579	19606	19818	19700	19687
