ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	25333	25589	25248	25152	25361	25388	25281
2	25333	25590	25248	25152	25362	25389	25282
3	25333	25590	25248	25152	25362	25389	25282
4	25333	25589	25248	25153	25361	25388	25281
5	25333	25589	25248	25152	25361	25390	25281
6	25333	25589	25249	25152	25361	25390	25281
7	25333	25589	25249	25152	25361	25390	25281
8	25333	25589	25248	25152	25361	25388	25281
9	25333	25589	25248	25152	25361	25390	25281
10	25333	25589	25248	25153	25361	25388	25281
11	25333	25589	25249	25154	25361	25390	25281
12	25333	25589	25248	25152	25361	25390	25281
13	25333	25590	25248	25152	25362	25389	25283
14	25333	25590	25248	25152	25362	25389	25283
15	25333	25589	25249	25154	25361	25390	25281
16	25333	25590	25248	25152	25362	25389	25283
17	25333	25589	25248	25152	25361	25388	25281
18	25333	25589	25249	25152	25361	25390	25281
19	25333	25589	25248	25152	25361	25388	25281
20	25333	25590	25248	25152	25362	25389	25282
