ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	23570	23786	23422	23389	23607	23607	23538
2	23571	23787	23423	23390	23607	23608	23539
3	23570	23788	23422	23389	23608	23607	23540
4	23571	23787	23422	23389	23607	23609	23539
5	23572	23787	23424	23391	23607	23607	23539
6	23570	23788	23422	23389	23608	23607	23540
7	23572	23787	23424	23391	23607	23607	23539
8	23571	23787	23422	23389	23607	23607	23539
9	23571	23787	23422	23389	23607	23609	23539
10	23570	23788	23422	23389	23608	23607	23540
11	23572	23787	23424	23391	23607	23607	23541
12	23571	23787	23423	23390	23607	23607	23539
13	23572	23787	23424	23391	23607	23607	23541
14	23572	23787	23424	23391	23607	23607	23541
15	23573	23787	23425	23391	23607	23607	23542
16	23571	23787	23422	23389	23607	23607	23539
17	23572	23787	23424	23391	23607	23607	23541
18	23572	23787	23424	23391	23607	23607	23539
19	23570	23789	23422	23389	23607	23607	23540
20	23571	23787	23423	23390	23607	23608	23539
