ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	17820	17977	17623	17651	17818	17755	17739
2	17821	17977	17623	17651	17819	17756	17740
3	17821	17977	17623	17651	17820	17755	17741
4	17821	17978	17623	17651	17819	17756	17740
5	17821	17979	17623	17651	17819	17756	17740
6	17822	17980	17624	17651	17819	17756	17742
7	17821	17981	17623	17651	17818	17755	17743
8	17821	17977	17623	17651	17819	17756	17740
9	17821	17977	17623	17651	17819	17756	17740
10	17822	17980	17624	17651	17819	17756	17744
11	17821	17977	17623	17651	17818	17755	17741
12	17821	17981	17623	17651	17818	17755	17743
13	17821	17982	17623	17651	17818	17755	17741
14	17821	17977	17623	17651	17819	17756	17740
15	17821	17983	17623	17651	17818	17755	17741
16	17821	17984	17623	17651	17818	17755	17739
17	17820	17977	17623	17651	17818	17755	17739
18	17821	17984	17623	17651	17818	17755	17739
19	17822	17980	17624	17651	17819	17756	17744
20	17820	17977	17624	17651	17818	17755	17739
