ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	6440	6520	6442	6443	6558	6427	6491
2	6440	6520	6442	6444	6558	6427	6492
3	6440	6520	6442	6443	6558	6427	6491
4	6440	6520	6442	6443	6558	6427	6491
5	6440	6521	6442	6445	6558	6427	6492
6	6440	6520	6442	6443	6558	6427	6491
7	6440	6520	6442	6443	6558	6427	6491
8	6440	6522	6443	6445	6558	6427	6492
9	6440	6522	6442	6446	6558	6427	6492
10	6440	6522	6442	6445	6558	6427	6492
11	6440	6520	6442	6443	6558	6427	6491
12	6440	6522	6443	6443	6558	6427	6492
13	6440	6520	6442	6443	6558	6427	6491
14	6441	6522	6442	6445	6558	6427	6492
15	6440	6522	6443	6445	6558	6427	6492
16	6440	6520	6442	6443	6558	6427	6491
17	6440	6520	6442	6443	6558	6427	6491
18	6440	6520	6442	6444	6558	6427	6492
19	6440	6520	6442	6443	6558	6427	6491
20	6440	6522	6442	6446	6558	6427	6492
