ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	11032	11115	10937	10981	11038	10989	11039
2	11032	11115	10937	10982	11039	10990	11040
3	11032	11115	10937	10982	11039	10991	11040
4	11032	11115	10937	10982	11039	10991	11040
5	11032	11115	10937	10982	11039	10991	11040
6	11032	11115	10937	10982	11039	10992	11040
7	11032	11116	10938	10983	11039	10991	11040
8	11032	11116	10938	10983	11039	10991	11040
9	11033	11116	10938	10984	11039	10991	11039
10	11032	11115	10937	10982	11039	10991	11040
11	11032	11116	10938	10983	11039	10991	11040
12	11032	11115	10937	10982	11039	10991	11040
13	11032	11115	10937	10982	11039	10991	11040
14	11032	11115	10937	10982	11039	10991	11040
15	11032	11115	10937	10982	11039	10991	11040
16	11032	11115	10937	10982	11039	10991	11040
17	11032	11116	10938	10983	11039	10991	11040
18	11032	11115	10937	10982	11039	10991	11041
19	11032	11115	10938	10985	11038	10992	11040
20	11032	11115	10937	10982	11039	10991	11040
