ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	12638	12760	12541	12592	12666	12597	12656
2	12639	12761	12542	12592	12666	12598	12656
3	12639	12761	12542	12592	12667	12598	12656
4	12640	12762	12543	12593	12668	12598	12657
5	12638	12761	12543	12592	12667	12598	12658
6	12640	12762	12543	12593	12668	12598	12656
7	12640	12762	12543	12593	12668	12598	12656
8	12640	12762	12543	12593	12668	12598	12656
9	12640	12761	12543	12592	12667	12598	12658
10	12640	12762	12543	12593	12668	12598	12659
11	12640	12761	12543	12592	12667	12598	12658
12	12640	12761	12543	12592	12667	12598	12658
13	12640	12762	12543	12593	12668	12598	12656
14	12639	12761	12542	12592	12666	12598	12656
15	12640	12761	12543	12592	12669	12598	12660
16	12638	12760	12541	12592	12666	12597	12656
17	12638	12760	12541	12592	12666	12597	12656
18	12640	12761	12543	12592	12667	12598	12658
19	12639	12761	12542	12592	12666	12598	12656
20	12639	12761	12542	12592	12670	12599	12656
