ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	15159	15294	15047	15053	15209	15121	15168
2	15160	15295	15048	15053	15209	15121	15169
3	15159	15294	15047	15053	15210	15121	15168
4	15159	15296	15048	15053	15210	15121	15168
5	15159	15297	15048	15053	15209	15121	15169
6	15161	15297	15047	15054	15211	15122	15170
7	15162	15298	15047	15054	15211	15122	15170
8	15159	15294	15047	15053	15210	15121	15168
9	15159	15294	15049	15053	15209	15123	15168
10	15161	15297	15047	15054	15211	15122	15170
11	15159	15297	15048	15053	15209	15121	15169
12	15159	15297	15048	15053	15209	15121	15169
13	15159	15297	15048	15053	15209	15121	15169
14	15159	15294	15047	15053	15210	15121	15168
15	15159	15297	15048	15053	15209	15121	15169
16	15161	15297	15047	15054	15211	15122	15170
17	15159	15297	15048	15053	15212	15121	15169
18	15159	15297	15048	15053	15209	15121	15169
19	15160	15297	15048	15053	15209	15121	15169
20	15159	15297	15048	15053	15209	15121	15169
