ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	16565	16722	16406	16459	16561	16544	16554
2	16565	16722	16406	16460	16561	16544	16554
3	16566	16723	16406	16461	16561	16545	16555
4	16565	16722	16406	16460	16561	16544	16554
5	16567	16722	16406	16462	16561	16546	16556
6	16568	16722	16406	16462	16561	16547	16556
7	16567	16722	16406	16462	16561	16546	16556
8	16565	16723	16406	16460	16561	16544	16554
9	16569	16723	16406	16463	16561	16548	16556
10	16565	16722	16406	16460	16561	16544	16557
11	16569	16723	16406	16460	16561	16548	16555
12	16565	16722	16406	16460	16561	16544	16557
13	16569	16723	16406	16463	16561	16548	16556
14	16565	16722	16406	16460	16561	16544	16558
15	16565	16722	16406	16460	16561	16544	16558
16	16569	16723	16406	16463	16561	16548	16556
17	16565	16722	16406	16460	16561	16544	16554
18	16567	16722	16406	16462	16561	16546	16556
19	16565	16722	16406	16460	16562	16544	16554
20	16570	16722	16406	16460	16561	16544	16554
