ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	101701	101701	101701	101701	101701	101701	101701
2	101702	101702	101702	101702	101702	101702	101702
3	101703	101703	101703	101703	101703	101703	101703
4	101704	101704	101704	101704	101704	101704	101704
5	101705	101705	101705	101705	101705	101705	101705
6	101706	101706	101706	101706	101706	101706	101706
7	101707	101707	101707	101707	101707	101707	101707
8	101708	101708	101708	101708	101708	101708	101708
9	101709	101709	101709	101709	101709	101709	101709
10	101710	101710	101710	101710	101710	101710	101710
11	101711	101711	101711	101711	101711	101711	101711
12	101712	101712	101712	101712	101712	101712	101712
13	101713	101713	101713	101713	101713	101713	101713
14	101714	101714	101714	101714	101714	101714	101714
15	101715	101715	101715	101715	101715	101715	101715
16	101716	101716	101716	101716	101716	101716	101716
17	101717	101717	101717	101717	101717	101717	101717
18	101718	101718	101718	101718	101718	101718	101718
19	101719	101719	101719	101719	101719	101719	101719
20	101720	101720	101720	101720	101720	101720	101720
