ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	157761	157761	157761	157761	157761	157761	157761
2	157762	157762	157762	157762	157762	157762	157762
3	157763	157763	157763	157763	157763	157763	157763
4	157764	157764	157764	157764	157764	157764	157764
5	157765	157765	157765	157765	157765	157765	157765
6	157766	157766	157766	157766	157766	157766	157766
7	157767	157767	157767	157767	157767	157767	157767
8	157768	157768	157768	157768	157768	157768	157768
9	157769	157769	157769	157769	157769	157769	157769
10	157770	157770	157770	157770	157770	157770	157770
11	157771	157771	157771	157771	157771	157771	157771
12	157772	157772	157772	157772	157772	157772	157772
13	157773	157773	157773	157773	157773	157773	157773
14	157774	157774	157774	157774	157774	157774	157774
15	157775	157775	157775	157775	157775	157775	157775
16	157776	157776	157776	157776	157776	157776	157776
17	157777	157777	157777	157777	157777	157777	157777
18	157778	157778	157778	157778	157778	157778	157778
19	157779	157779	157779	157779	157779	157779	157779
20	157780	157780	157780	157780	157780	157780	157780
