ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	903	889	905	916	963	962	943
2	904	889	905	916	963	962	943
3	903	889	905	916	963	962	943
4	903	889	905	916	963	962	943
5	903	890	905	916	963	962	943
6	903	889	905	916	963	962	943
7	905	891	906	917	964	962	944
8	903	892	907	916	963	962	943
9	903	889	905	916	963	962	943
10	903	889	907	916	963	962	943
11	903	889	905	916	963	962	943
12	903	889	905	916	963	962	943
13	903	889	905	916	963	962	943
14	906	889	905	916	963	962	943
15	905	891	906	917	964	962	944
16	903	889	905	916	963	962	943
17	903	889	905	916	963	962	943
18	903	891	906	917	964	962	944
19	903	889	905	916	963	962	943
20	903	889	905	916	963	962	943
